timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
297.89,-0.0249,5.8,4.48,10.65,98.5,0.08,0.148,0.979,0.0068,N2
297.9,-0.088,9.85,-6.29,3.47,98.2,0.081,0.149,0.978,0.0072,N2
297.91,-0.0461,0.27,0.95,-1.94,97.8,0.086,0.147,0.983,0.0022,N2
297.92,-0.0665,-3.68,1.51,-5.36,98.2,0.08,0.153,0.981,0.0041,N2
297.93,-0.1263,7.46,2.07,-4.83,98.2,0.081,0.15,0.983,0.0021,N2
297.94,-0.1786,13.35,1.59,-7.74,98.1,0.079,0.149,0.978,0.0075,N2
297.95,-0.1287,3.27,-1.02,-12.59,98.1,0.076,0.153,0.982,0.0029,N2
297.96,0.0481,-2.52,6.38,-10.54,97.9,0.083,0.153,0.983,0.0021,N2
297.97,0.5196,-1.42,7.38,-16.24,98.4,0.079,0.144,0.98,0.0064,N2
297.98,1.0226,-8.09,-2.19,-12.57,98.0,0.08,0.149,0.979,0.0069,N2
297.99,1.2057,-9.06,5.48,-9.12,98.2,0.076,0.146,0.978,0.0086,N2
298.0,0.8356,1.25,1.74,-7.85,98.6,0.079,0.149,0.98,0.0061,N2
298.01,0.2966,1.77,-1.63,9.69,98.3,0.086,0.149,0.982,0.0028,N2
298.02,-0.0697,-9.04,-4.08,7.5,98.1,0.078,0.148,0.983,0.0029,N2
298.03,-0.2888,-6.86,-1.14,13.8,98.0,0.085,0.152,0.982,0.0023,N2
298.04,-0.3162,6.86,2.98,11.94,98.4,0.079,0.149,0.973,0.0125,N2
298.05,-0.1965,8.9,-5.9,14.12,98.5,0.079,0.151,0.981,0.0047,N2
298.06,-0.1358,6.86,-0.78,16.32,98.4,0.082,0.15,0.981,0.0044,N2
298.07,-0.0726,8.86,-0.39,5.69,98.1,0.081,0.152,0.981,0.0043,N2
298.08,-0.123,5.24,-7.59,2.8,98.3,0.082,0.152,0.981,0.0036,N2
298.09,0.0471,3.82,5.18,5.88,98.0,0.08,0.154,0.981,0.0036,N2
298.1,-0.0428,6.04,0.53,-6.96,98.1,0.082,0.15,0.975,0.0097,N2
298.11,-0.0288,1.2,5.73,-5.93,98.2,0.073,0.147,0.985,0.0016,N2
298.12,0.0392,-4.81,3.12,-14.73,98.0,0.077,0.154,0.981,0.0044,N2
298.13,-0.0043,-4.09,3.98,-13.43,98.1,0.08,0.16,0.979,0.0053,N2
298.14,0.0681,-1.78,3.58,-13.75,98.2,0.08,0.15,0.985,0.0003,N2
298.15,0.0484,-2.16,-2.66,-14.12,98.2,0.078,0.154,0.98,0.0053,N2
298.16,0.1444,-5.29,2.28,-10.27,98.1,0.08,0.151,0.977,0.0085,N2
298.17,0.2144,-11.21,0.87,-10.01,98.0,0.085,0.156,0.981,0.003,N2
298.18,0.2545,-10.9,4.05,-1.81,98.2,0.079,0.15,0.987,0.0017,N2
298.19,0.294,-0.92,-13.67,-0.92,98.4,0.083,0.15,0.981,0.0043,N2
298.2,0.2625,5.86,-1.24,5.87,98.5,0.083,0.156,0.986,0.0019,N2
298.21,0.3934,0.84,-4.74,9.53,98.1,0.081,0.154,0.981,0.0038,N2
298.22,0.2174,-8.91,2.74,10.47,98.1,0.085,0.151,0.983,0.0022,N2
298.23,0.309,-12.77,-1.6,15.9,98.0,0.089,0.148,0.975,0.0094,N2
298.24,0.2396,-7.77,-4.31,19.98,98.1,0.083,0.149,0.974,0.0108,N2
298.25,0.2485,-4.09,-0.14,13.48,98.0,0.081,0.151,0.979,0.0065,N2
298.26,0.143,-10.04,-2.32,6.9,97.9,0.078,0.149,0.975,0.0109,N2
298.27,0.0423,-0.12,-2.49,2.39,98.2,0.078,0.146,0.974,0.0122,N2
298.28,0.0668,19.7,-3.05,-10.08,98.4,0.081,0.151,0.982,0.0034,N2
298.29,0.0288,14.31,-5.62,-20.57,98.1,0.079,0.154,0.977,0.0074,N2
298.3,-0.033,1.01,0.78,-11.95,97.8,0.08,0.148,0.977,0.0086,N2
298.31,-0.0319,-6.82,1.99,-14.76,98.6,0.081,0.149,0.983,0.0026,N2
298.32,0.0191,-6.87,-1.04,-9.97,98.0,0.083,0.153,0.979,0.0056,N2
298.33,0.0174,2.87,-0.66,-13.73,98.2,0.08,0.147,0.977,0.0092,N2
298.34,0.0672,-7.91,-2.93,-13.36,98.0,0.078,0.145,0.981,0.0048,N2
298.35,-0.092,-18.67,1.59,-11.55,98.4,0.084,0.148,0.985,0.0003,N2
298.36,-0.0712,-1.41,1.69,-4.48,98.4,0.082,0.151,0.978,0.0073,N2
298.37,-0.0273,8.43,-4.07,0.73,98.0,0.075,0.149,0.976,0.0103,N2
298.38,-0.0554,2.47,4.75,9.98,98.3,0.08,0.149,0.975,0.01,N2
298.39,0.0433,-4.33,1.77,5.46,98.1,0.078,0.152,0.975,0.0103,N2
298.4,-0.0214,-4.25,5.49,12.92,98.2,0.08,0.149,0.984,0.0012,N2
298.41,-0.0194,-1.32,-8.55,17.61,98.1,0.084,0.151,0.98,0.0048,N2
298.42,-0.0911,-0.09,2.06,9.79,98.2,0.083,0.151,0.981,0.0042,N2
298.43,0.1087,6.1,-6.22,8.58,98.2,0.081,0.148,0.98,0.006,N2
298.44,-0.0047,14.65,0.87,9.55,98.2,0.082,0.146,0.977,0.0087,N2
298.45,0.0445,13.26,-0.39,6.45,98.2,0.08,0.151,0.978,0.0071,N2
298.46,-0.0539,-5.38,-0.15,-3.55,98.2,0.082,0.154,0.978,0.0064,N2
298.47,-0.0637,-8.49,-6.29,-8.53,97.9,0.08,0.151,0.98,0.0055,N2
298.48,0.0672,5.67,-1.05,-11.38,98.3,0.08,0.148,0.978,0.0072,N2
298.49,0.0369,-0.01,0.52,-10.37,98.0,0.079,0.146,0.977,0.0089,N2
298.5,0.0174,-9.79,-5.71,-20.08,98.3,0.075,0.151,0.977,0.009,N2
298.51,-0.0779,-2.89,0.05,-14.97,98.0,0.076,0.153,0.979,0.0059,N2
298.52,-0.0183,16.27,1.99,-11.22,98.2,0.078,0.152,0.984,0.0009,N2
298.53,0.0579,29.1,-3.76,-9.58,98.2,0.079,0.143,0.98,0.0063,N2
298.54,0.0619,22.22,-0.97,-10.33,98.1,0.08,0.15,0.977,0.0088,N2
298.55,0.0569,4.59,2.73,2.21,98.0,0.076,0.149,0.984,0.0021,N2
298.56,-0.024,-1.2,6.24,8.44,98.3,0.081,0.153,0.981,0.0034,N2
298.57,0.0718,11.66,4.23,11.9,98.1,0.083,0.146,0.976,0.0101,N2
298.58,0.0909,20.14,7.41,16.58,98.2,0.084,0.153,0.983,0.0013,N2
298.59,0.1694,20.17,-5.36,16.98,97.8,0.083,0.15,0.982,0.0036,N2
298.6,0.0753,8.7,-6.26,10.69,98.1,0.08,0.153,0.978,0.0065,N2
298.61,0.1756,-1.26,3.45,5.87,98.1,0.078,0.148,0.976,0.0093,N2
298.62,0.2101,6.31,-6.42,0.27,98.2,0.081,0.145,0.979,0.0074,N2
298.63,0.0612,8.58,-7.14,11.45,98.1,0.084,0.15,0.977,0.008,N2
298.64,-0.0205,2.0,1.97,4.43,98.2,0.076,0.154,0.982,0.0027,N2
298.65,0.0108,-2.89,6.84,-4.71,97.8,0.079,0.152,0.978,0.0067,N2
298.66,-0.0781,-11.49,11.35,-18.59,98.3,0.078,0.155,0.978,0.007,N2
298.67,-0.0412,-18.94,-0.49,-14.16,98.3,0.082,0.155,0.979,0.005,N2
298.68,-0.0184,-11.43,0.88,-8.85,97.7,0.076,0.149,0.975,0.0111,N2
298.69,-0.0431,6.42,-1.65,-12.94,98.1,0.081,0.151,0.989,0.0039,N2
298.7,-0.027,17.26,-0.7,-13.08,98.0,0.078,0.149,0.983,0.003,N2
298.71,-0.1065,10.23,1.46,-9.64,98.2,0.083,0.144,0.983,0.0033,N2
298.72,-0.0448,-10.09,0.02,5.91,98.0,0.08,0.151,0.978,0.0069,N2
298.73,0.3326,-11.95,1.2,-1.11,97.9,0.079,0.148,0.979,0.0065,N2
298.74,0.8375,7.38,-0.09,8.15,98.3,0.083,0.147,0.98,0.0056,N2
298.75,1.2209,13.42,-1.61,4.85,98.2,0.082,0.148,0.978,0.0077,N2
298.76,1.1416,5.86,4.23,15.31,98.1,0.08,0.156,0.978,0.0065,N2
298.77,0.7115,7.19,-2.72,17.09,98.0,0.079,0.153,0.979,0.0063,N2
298.78,0.2289,10.65,2.86,5.68,98.2,0.082,0.153,0.978,0.0064,N2
298.79,-0.0459,2.78,0.88,15.74,98.3,0.077,0.151,0.982,0.0035,N2
298.8,-0.3507,-3.64,0.06,5.92,98.1,0.071,0.146,0.979,0.0076,N2
298.81,-0.3574,-10.33,-5.47,10.12,98.4,0.08,0.154,0.985,0.0,N2
298.82,-0.1042,-13.21,-0.75,-5.82,98.1,0.077,0.145,0.983,0.0035,N2
298.83,-0.0047,0.25,-7.87,-12.22,98.0,0.082,0.148,0.982,0.0037,N2
298.84,0.0237,5.87,-5.62,-13.09,98.1,0.079,0.152,0.982,0.0029,N2
298.85,0.0437,-8.53,-2.3,-17.96,98.1,0.08,0.148,0.978,0.008,N2
298.86,0.0365,-16.32,6.12,-14.98,98.3,0.076,0.151,0.983,0.003,N2
298.87,0.0787,-16.56,2.75,-6.54,98.0,0.081,0.147,0.981,0.0042,N2
298.88,0.1653,-16.47,-0.02,-14.46,98.2,0.08,0.146,0.983,0.0032,N2
298.89,0.178,-9.38,-1.73,-8.77,98.1,0.077,0.15,0.979,0.0065,N2
298.9,0.161,-7.4,-1.47,-7.79,98.0,0.082,0.153,0.977,0.0079,N2
298.91,0.1543,-13.57,-4.55,7.81,98.2,0.081,0.151,0.977,0.0081,N2
298.92,0.2881,-12.81,1.41,1.73,98.0,0.079,0.15,0.98,0.0051,N2
298.93,0.2625,-6.47,1.29,7.46,97.8,0.078,0.148,0.978,0.0078,N2
298.94,0.3252,-10.26,8.62,15.12,98.1,0.076,0.152,0.982,0.0036,N2
298.95,0.3391,-9.81,0.43,11.15,98.2,0.076,0.15,0.984,0.0015,N2
298.96,0.2985,-7.15,8.13,19.72,98.0,0.079,0.155,0.979,0.0052,N2
298.97,0.3548,-5.18,2.62,5.38,98.1,0.077,0.155,0.979,0.0062,N2
298.98,0.4133,5.01,-3.36,4.88,98.3,0.075,0.149,0.978,0.0074,N2
298.99,0.3684,8.62,0.25,6.04,98.1,0.075,0.146,0.98,0.0063,N2
299.0,0.3375,12.0,-2.73,-2.85,98.2,0.078,0.148,0.981,0.005,N2
299.01,0.2812,2.34,-2.23,-5.11,98.1,0.075,0.152,0.975,0.0103,N2
299.02,0.1427,-8.86,2.35,-9.91,98.0,0.08,0.146,0.987,0.0012,N2
299.03,0.183,0.79,8.19,-13.83,98.1,0.084,0.148,0.984,0.0017,N2
299.04,0.2307,1.93,2.28,-14.52,97.9,0.078,0.149,0.979,0.0068,N2
299.05,0.1687,-4.44,-8.22,-16.33,98.1,0.082,0.154,0.98,0.0042,N2
299.06,0.1166,-3.06,-12.15,-11.23,98.2,0.081,0.148,0.976,0.0092,N2
299.07,0.0245,2.26,-3.25,-18.62,98.2,0.079,0.152,0.975,0.0102,N2
299.08,-0.081,8.42,1.66,-7.44,98.3,0.08,0.152,0.98,0.0048,N2
299.09,0.027,8.67,0.9,-0.66,98.2,0.077,0.148,0.979,0.0074,N2
299.1,0.0772,4.23,-11.49,5.3,98.0,0.08,0.156,0.983,0.0013,N2
299.11,0.0989,5.44,5.04,12.16,98.3,0.081,0.154,0.976,0.0091,N2
299.12,0.0562,1.96,2.93,14.65,97.9,0.08,0.144,0.978,0.008,N2
299.13,-0.0488,-7.8,10.22,7.45,98.1,0.086,0.146,0.98,0.0058,N2
299.14,0.078,-6.45,-5.18,12.55,97.9,0.079,0.153,0.979,0.0056,N2
299.15,0.0052,-0.49,7.29,14.48,98.0,0.08,0.147,0.98,0.0061,N2
299.16,-0.0606,4.05,5.02,5.86,98.1,0.08,0.152,0.979,0.0065,N2
299.17,0.0795,7.83,-2.67,2.76,98.2,0.079,0.148,0.981,0.0052,N2
299.18,0.0213,8.29,-3.77,-0.58,97.9,0.076,0.15,0.982,0.0035,N2
299.19,0.1828,7.08,4.81,0.32,98.2,0.074,0.153,0.978,0.0076,N2
299.2,0.0417,7.14,-1.19,-7.17,98.1,0.082,0.151,0.991,0.0057,N2
299.21,0.0197,4.01,3.16,-17.54,98.1,0.084,0.151,0.977,0.008,N2
299.22,-0.0313,-2.9,2.55,-19.58,98.2,0.082,0.148,0.979,0.0061,N2
299.23,0.0478,5.23,1.05,-22.51,98.0,0.08,0.146,0.981,0.0048,N2
299.24,0.003,14.51,-12.65,-14.29,97.9,0.077,0.153,0.979,0.0065,N2
299.25,0.1045,6.65,-3.3,-9.21,97.9,0.075,0.15,0.987,0.0007,N2
299.26,0.0135,3.97,6.27,-9.55,97.9,0.082,0.152,0.983,0.0018,N2
299.27,0.0288,1.89,6.65,11.08,98.1,0.081,0.148,0.977,0.0083,N2
299.28,0.058,-6.01,2.12,-1.57,98.1,0.079,0.154,0.979,0.0058,N2
299.29,0.0648,-2.7,6.77,2.75,97.9,0.085,0.148,0.979,0.0066,N2
299.3,0.0921,7.63,-6.21,11.35,97.9,0.077,0.153,0.978,0.0069,N2
299.31,0.1087,9.18,-3.5,15.67,98.1,0.079,0.15,0.977,0.0081,N2
299.32,0.0459,-1.2,-0.57,20.8,98.1,0.077,0.154,0.98,0.0051,N2
299.33,-0.0417,-8.57,0.08,17.57,98.0,0.077,0.155,0.981,0.0035,N2
299.34,0.0873,-8.2,1.07,7.97,97.9,0.08,0.154,0.981,0.0037,N2
299.35,0.1222,2.26,-5.7,1.39,98.0,0.081,0.152,0.983,0.0023,N2
299.36,0.216,18.34,-4.26,0.38,98.0,0.08,0.154,0.973,0.0112,N2
299.37,0.1568,19.42,-4.74,-9.63,98.0,0.084,0.151,0.982,0.0024,N2
299.38,0.2593,9.25,-3.94,-6.81,98.2,0.081,0.151,0.979,0.0066,N2
299.39,0.0838,1.1,-6.94,-10.2,98.1,0.079,0.149,0.982,0.0036,N2
299.4,0.122,-0.48,1.28,-20.36,98.2,0.076,0.152,0.979,0.0068,N2
299.41,0.0286,7.63,-12.67,-7.13,98.0,0.078,0.149,0.98,0.0056,N2
299.42,0.1084,11.08,-0.01,-14.63,98.2,0.079,0.152,0.978,0.0069,N2
299.43,-0.0051,1.56,4.65,-13.14,97.9,0.077,0.151,0.978,0.007,N2
299.44,-0.0033,-2.17,7.5,-4.82,97.8,0.078,0.15,0.982,0.0038,N2
299.45,0.1716,-4.48,11.93,-5.08,98.3,0.08,0.147,0.98,0.0057,N2
299.46,0.0695,-6.43,-3.48,2.24,97.9,0.076,0.148,0.98,0.0055,N2
299.47,0.0944,-2.84,1.77,2.55,98.0,0.077,0.154,0.983,0.0018,N2
299.48,0.0487,-9.79,0.1,9.89,98.3,0.082,0.149,0.975,0.0105,N2
299.49,-0.0239,-19.04,2.32,16.46,97.8,0.08,0.152,0.982,0.0036,N2
299.5,0.0336,-14.12,8.26,17.61,98.1,0.078,0.156,0.977,0.0075,N2
299.51,0.4766,-2.23,-0.97,13.92,98.3,0.077,0.147,0.982,0.0042,N2
299.52,1.0087,-0.8,3.14,13.81,98.2,0.084,0.151,0.978,0.0068,N2
299.53,1.234,-8.24,2.34,-2.12,98.1,0.08,0.151,0.978,0.0072,N2
299.54,1.1872,-11.03,-7.76,4.2,98.0,0.086,0.154,0.978,0.0064,N2
299.55,0.598,-2.87,9.52,-6.0,97.8,0.08,0.148,0.986,0.0001,N2
299.56,0.1661,5.63,5.16,-8.27,97.8,0.081,0.153,0.981,0.0034,N2
299.57,-0.1333,3.46,-2.52,-21.21,98.0,0.08,0.149,0.983,0.0028,N2
299.58,-0.1873,-2.69,-4.17,-14.18,98.1,0.08,0.149,0.978,0.0075,N2
299.59,-0.2588,-8.06,-4.58,-18.71,98.2,0.078,0.15,0.977,0.0082,N2
299.6,-0.1418,-10.64,4.98,-13.32,98.1,0.08,0.151,0.986,0.0002,N2
299.61,-0.0439,-8.11,0.5,-13.55,98.0,0.08,0.152,0.983,0.0023,N2
299.62,-0.004,2.16,2.26,-6.51,98.2,0.077,0.15,0.979,0.0063,N2
299.63,0.1025,11.62,-2.42,-8.27,98.1,0.079,0.15,0.98,0.0053,N2
299.64,0.1372,7.45,1.73,-1.01,98.1,0.078,0.151,0.982,0.0036,N2
299.65,0.0628,0.69,-5.75,6.1,97.9,0.08,0.149,0.974,0.0116,N2
299.66,0.1074,0.94,4.51,13.11,98.0,0.08,0.15,0.981,0.0042,N2
299.67,0.0674,5.53,2.28,17.0,98.1,0.082,0.149,0.982,0.0039,N2
299.68,0.2373,6.14,-3.02,12.11,97.7,0.081,0.149,0.975,0.0103,N2
299.69,0.2234,-0.34,3.91,14.09,97.7,0.078,0.148,0.983,0.0024,N2
299.7,0.2355,-7.58,-15.11,16.05,97.8,0.08,0.146,0.989,0.0031,N2
299.71,0.2301,-5.2,-2.29,11.46,97.9,0.084,0.147,0.981,0.0042,N2
299.72,0.3517,5.98,4.22,6.33,97.9,0.083,0.151,0.985,0.0002,N2
299.73,0.4174,1.92,-8.61,4.42,98.2,0.077,0.15,0.975,0.0103,N2
299.74,0.422,-6.77,1.15,-8.19,97.8,0.08,0.15,0.983,0.0025,N2
299.75,0.3807,-1.63,4.04,-7.97,98.1,0.083,0.149,0.982,0.0031,N2
299.76,0.3759,-1.66,3.25,-9.21,98.3,0.084,0.149,0.979,0.0061,N2
299.77,0.2548,-5.79,-0.46,-19.17,97.9,0.08,0.148,0.979,0.0066,N2
299.78,0.2348,-2.06,1.47,-10.17,98.0,0.079,0.153,0.98,0.005,N2
299.79,0.361,-0.29,3.11,-21.87,98.2,0.08,0.15,0.984,0.0015,N2
299.8,0.2027,-2.27,2.42,-6.31,98.1,0.078,0.152,0.983,0.0023,N2
299.81,0.2682,4.45,5.13,-5.12,98.2,0.084,0.15,0.978,0.0076,N2
299.82,0.167,17.93,-0.39,4.7,98.0,0.085,0.155,0.98,0.0045,N2
299.83,0.1558,13.17,4.13,3.49,98.0,0.08,0.15,0.977,0.0079,N2
299.84,0.0833,-2.01,6.83,15.13,98.0,0.082,0.15,0.983,0.0024,N2
299.85,0.1269,-11.16,-3.58,17.19,98.1,0.079,0.148,0.983,0.0031,N2
299.86,0.0372,-17.63,-6.55,15.59,98.0,0.072,0.15,0.978,0.0079,N2
299.87,-0.0262,-12.73,3.84,12.22,97.8,0.082,0.15,0.979,0.0057,N2
299.88,-0.0679,-4.68,-4.77,20.58,97.9,0.084,0.156,0.983,0.0007,N2
299.89,0.1667,-0.65,-5.62,9.94,98.0,0.08,0.155,0.978,0.0066,N2
299.9,0.0374,-1.54,-9.8,4.11,98.0,0.082,0.151,0.98,0.0047,N2
299.91,-0.0237,-3.75,5.83,1.64,98.0,0.078,0.15,0.978,0.0071,N2
299.92,0.027,5.84,-16.11,-2.88,98.2,0.077,0.149,0.981,0.0045,N2
299.93,0.0541,9.78,3.51,-5.82,97.9,0.075,0.149,0.978,0.0075,N2
299.94,-0.0447,-6.33,1.38,-14.19,98.0,0.082,0.143,0.981,0.0051,N2
299.95,-0.049,-9.63,-1.22,-16.15,98.3,0.083,0.15,0.986,0.0003,N2
299.96,0.0583,7.22,11.08,-20.92,98.1,0.082,0.147,0.979,0.0068,N2
299.97,0.0231,13.42,-4.19,-16.97,98.1,0.081,0.148,0.981,0.0046,N2
299.98,0.0194,8.89,4.07,-17.32,97.9,0.078,0.148,0.982,0.0038,N2
299.99,0.0544,5.71,4.86,-12.64,98.2,0.082,0.148,0.979,0.0068,N2
300.0,0.0207,7.21,-0.83,5.16,98.0,0.084,0.149,0.977,0.0081,W
300.01,0.0203,13.27,1.15,19.52,97.9,0.079,0.147,0.982,0.0038,W
300.02,-0.0897,27.21,1.94,31.73,98.1,0.08,0.152,0.979,0.0058,W
300.03,0.0371,20.48,-5.14,21.13,97.9,0.076,0.149,0.982,0.0035,W
300.04,-0.0213,2.84,-6.08,3.94,97.8,0.081,0.149,0.98,0.0056,W
300.05,0.0198,24.1,1.74,-0.77,97.9,0.077,0.15,0.975,0.0107,W
300.06,-0.0009,34.44,5.14,-2.47,97.9,0.082,0.152,0.982,0.0026,W
300.07,-0.0085,-7.95,-0.81,2.95,98.0,0.081,0.154,0.982,0.0025,W
300.08,0.0508,-42.43,-2.27,-18.91,97.9,0.08,0.147,0.985,0.0011,W
300.09,0.0047,-42.77,1.78,-29.94,97.9,0.08,0.154,0.978,0.0066,W
300.1,0.0006,-21.23,-4.44,-23.3,97.9,0.079,0.15,0.98,0.0059,W
300.11,0.0553,-20.78,-5.87,9.53,98.1,0.079,0.152,0.985,0.0006,W
300.12,0.042,-39.41,6.76,29.57,98.2,0.08,0.15,0.981,0.0047,W
300.13,0.0036,-51.78,0.08,30.87,98.1,0.079,0.152,0.98,0.0056,W
300.14,-0.0962,-57.7,2.74,22.71,98.0,0.076,0.15,0.977,0.0091,W
300.15,0.0655,-48.77,0.67,-1.2,98.0,0.079,0.154,0.973,0.0112,W
300.16,0.0342,-33.27,-5.97,-11.96,98.4,0.081,0.154,0.98,0.005,W
300.17,0.0657,-30.4,0.66,-10.46,98.2,0.078,0.151,0.98,0.0052,W
300.18,-0.0133,-34.27,1.52,-17.34,98.0,0.079,0.149,0.982,0.0034,W
300.19,0.0107,-19.34,12.1,-22.1,97.8,0.081,0.146,0.982,0.0042,W
300.2,0.013,-14.62,4.31,-23.79,98.0,0.078,0.157,0.984,0.0001,W
300.21,0.1446,-14.6,1.2,-15.14,98.2,0.08,0.154,0.982,0.0027,W
300.22,0.0869,-18.95,-0.08,15.76,97.8,0.08,0.15,0.975,0.0108,W
300.23,0.1891,-24.01,0.71,32.37,97.9,0.079,0.148,0.982,0.004,W
300.24,0.1941,-4.09,2.35,35.79,98.0,0.084,0.151,0.984,0.0008,W
300.25,0.243,-8.22,17.02,19.61,98.3,0.076,0.151,0.981,0.0042,W
300.26,0.1778,-17.77,1.76,-4.1,98.2,0.082,0.145,0.976,0.0102,W
300.27,0.0597,8.42,-0.11,-27.25,98.2,0.078,0.15,0.978,0.0072,W
300.28,0.1188,12.09,1.67,-22.39,98.0,0.083,0.147,0.984,0.002,W
300.29,-0.0036,-20.17,-5.42,-12.85,97.8,0.08,0.147,0.978,0.0074,W
300.3,0.0465,-20.21,-1.94,-12.97,97.9,0.083,0.153,0.978,0.0068,W
300.31,0.0339,17.79,-3.76,-9.68,98.0,0.077,0.149,0.977,0.0091,W
300.32,0.008,57.08,-12.85,-4.38,97.9,0.083,0.154,0.98,0.0045,W
300.33,0.0674,65.3,2.57,18.88,97.9,0.076,0.15,0.982,0.0042,W
300.34,0.0767,26.28,-5.81,37.03,98.1,0.079,0.152,0.982,0.0029,W
300.35,0.0388,0.64,1.2,38.03,98.0,0.087,0.15,0.977,0.0078,W
300.36,-0.1416,-0.11,-0.89,7.24,98.0,0.08,0.151,0.979,0.0061,W
300.37,-0.0712,-22.26,-2.04,-18.98,98.1,0.08,0.148,0.977,0.0086,W
300.38,0.2917,-51.3,5.68,-22.5,98.1,0.08,0.158,0.976,0.0082,W
300.39,0.9001,-50.6,3.99,-15.8,98.1,0.082,0.145,0.98,0.0054,W
300.4,1.2171,-3.56,1.15,-9.54,98.1,0.077,0.152,0.98,0.0056,W
300.41,1.1921,-8.83,3.73,-14.7,98.2,0.085,0.15,0.982,0.0027,W
300.42,0.7032,-53.36,4.07,-8.25,98.2,0.081,0.147,0.976,0.0098,W
300.43,0.2029,-14.99,-1.79,0.62,97.9,0.083,0.157,0.979,0.0047,W
300.44,-0.0367,32.94,-4.55,16.25,98.1,0.08,0.15,0.976,0.0098,W
300.45,-0.1792,31.27,-0.02,26.48,98.1,0.079,0.151,0.976,0.009,W
300.46,-0.279,7.55,9.75,27.22,98.2,0.081,0.145,0.982,0.0037,W
300.47,-0.1469,-5.43,7.51,10.94,97.9,0.08,0.15,0.989,0.0038,W
300.48,-0.0355,4.61,8.93,-18.58,97.9,0.082,0.149,0.982,0.003,W
300.49,0.0719,-10.7,-2.93,-37.58,98.0,0.079,0.154,0.977,0.0076,W
300.5,0.0205,-20.05,5.96,-22.24,98.0,0.081,0.149,0.973,0.0122,W
300.51,-0.0166,19.42,-0.07,-7.77,98.0,0.083,0.154,0.98,0.0049,W
300.52,0.0419,13.61,8.88,1.63,98.2,0.081,0.148,0.982,0.0038,W
300.53,0.0297,-10.98,7.01,5.21,98.2,0.081,0.149,0.979,0.0066,W
300.54,0.0767,30.37,3.37,3.95,98.2,0.084,0.153,0.981,0.0035,W
300.55,0.1562,15.67,1.96,17.48,97.8,0.074,0.154,0.983,0.0027,W
300.56,0.1042,-40.39,9.58,25.16,98.0,0.077,0.155,0.976,0.0085,W
300.57,0.1891,-22.62,-1.03,24.33,98.2,0.087,0.151,0.979,0.0058,W
300.58,0.2065,-0.69,4.68,1.81,97.9,0.077,0.146,0.981,0.0052,W
300.59,0.3594,-19.81,4.58,-17.38,98.3,0.08,0.15,0.981,0.0046,W
300.6,0.3469,-36.11,5.53,-31.46,97.8,0.082,0.149,0.979,0.006,W
300.61,0.3628,-0.97,-7.74,-28.76,98.0,0.078,0.149,0.982,0.0038,W
300.62,0.3383,40.05,0.44,-3.35,97.7,0.075,0.146,0.984,0.0019,W
300.63,0.3622,25.86,6.27,5.7,98.2,0.078,0.151,0.982,0.0033,W
300.64,0.3625,7.61,-1.39,4.34,98.2,0.079,0.154,0.984,0.0011,W
300.65,0.3711,9.86,-1.82,10.89,98.2,0.082,0.148,0.975,0.0109,W
300.66,0.3511,-7.75,-3.33,21.65,98.4,0.079,0.15,0.982,0.0033,W
300.67,0.3075,-15.88,-3.14,25.92,98.0,0.08,0.155,0.978,0.0066,W
300.68,0.1909,19.21,-0.03,12.65,98.0,0.079,0.151,0.979,0.006,W
300.69,0.1408,35.35,0.57,-0.97,97.8,0.08,0.151,0.979,0.0065,W
300.7,0.0748,24.78,-3.07,-23.2,98.0,0.079,0.149,0.981,0.0047,W
300.71,0.1148,17.51,13.01,-37.76,97.9,0.08,0.156,0.975,0.0096,W
300.72,0.1429,11.48,2.69,-21.01,98.1,0.082,0.149,0.981,0.0042,W
300.73,0.027,1.78,-1.12,-3.45,98.6,0.082,0.147,0.978,0.0073,W
300.74,0.0916,-11.38,-7.13,12.87,98.1,0.079,0.151,0.98,0.0051,W
300.75,0.0772,-14.81,-1.98,21.61,98.1,0.079,0.145,0.981,0.0054,W
300.76,-0.0147,-3.55,-4.25,15.26,97.8,0.079,0.152,0.981,0.0046,W
300.77,0.1157,14.46,-5.82,8.67,97.9,0.083,0.152,0.981,0.0036,W
300.78,0.0569,23.43,4.13,20.89,98.1,0.081,0.152,0.986,0.0006,W
300.79,0.0664,16.53,1.3,19.53,97.8,0.082,0.149,0.98,0.0053,W
300.8,0.013,14.99,-0.61,-11.46,98.1,0.08,0.149,0.979,0.0065,W
300.81,0.0463,30.2,-2.21,-29.8,98.0,0.078,0.151,0.982,0.0031,W
300.82,0.124,22.88,-4.88,-34.74,98.1,0.077,0.151,0.977,0.0082,W
300.83,0.0864,-5.26,3.98,-22.2,98.0,0.08,0.149,0.979,0.0063,W
300.84,0.0153,-4.08,4.71,8.52,98.0,0.08,0.15,0.975,0.0102,W
300.85,0.0018,22.89,-1.4,22.88,98.1,0.083,0.149,0.98,0.005,W
300.86,0.0954,5.83,0.15,22.26,98.2,0.079,0.15,0.984,0.0015,W
300.87,0.1033,-26.04,-0.31,7.34,98.1,0.083,0.154,0.983,0.0013,W
300.88,-0.0937,1.09,-6.59,11.18,98.0,0.083,0.151,0.982,0.0034,W
300.89,0.0226,14.9,-9.46,11.07,98.2,0.078,0.146,0.978,0.0079,W
