timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
279.55,0.0012,-15.96,-1.3,98.2,0.393,0.353,1.247,0.3545,W
279.56,-0.0043,-106.19,7.08,97.9,0.387,0.349,1.251,0.3552,W
279.57,-0.0049,-32.74,8.07,98.3,0.393,0.344,1.242,0.3469,W
279.58,-0.0221,-98.33,-7.93,98.1,0.377,0.341,1.233,0.3337,W
279.59,-0.0706,-39.26,6.31,98.1,0.367,0.336,1.224,0.3209,W
279.6,-0.0549,-103.72,-2.22,98.0,0.359,0.331,1.226,0.3199,W
279.61,-0.0564,19.45,-5.09,98.2,0.358,0.325,1.212,0.3048,W
279.62,-0.0335,113.76,0.89,98.2,0.354,0.319,1.206,0.297,W
279.63,-0.0586,14.08,2.26,97.9,0.342,0.316,1.201,0.2877,W
279.64,-0.0093,9.05,-8.68,97.8,0.335,0.316,1.202,0.2875,W
279.65,-0.0013,-56.87,-0.97,98.1,0.316,0.311,1.192,0.2721,W
279.66,0.0267,-59.96,5.64,98.0,0.322,0.317,1.186,0.2693,W
279.67,0.0789,-62.12,0.75,97.9,0.309,0.309,1.176,0.2549,W
279.68,0.0877,38.31,-0.8,98.1,0.302,0.285,1.174,0.2455,W
279.69,0.0993,-78.76,1.94,97.7,0.3,0.288,1.177,0.2488,W
279.7,0.1035,4.08,2.34,97.9,0.291,0.287,1.164,0.2334,W
279.71,0.0704,-49.41,-2.98,98.0,0.287,0.286,1.144,0.2135,W
279.72,0.0103,98.97,5.6,98.2,0.278,0.284,1.151,0.2176,W
279.73,-0.0116,71.17,6.89,97.9,0.267,0.274,1.149,0.2105,W
279.74,-0.0506,95.64,-3.42,97.9,0.267,0.272,1.146,0.2078,W
279.75,0.0103,-90.61,-4.69,97.9,0.262,0.256,1.134,0.1915,W
279.76,-0.0495,34.6,1.23,98.0,0.255,0.264,1.127,0.1851,W
279.77,-0.044,22.32,1.51,98.0,0.235,0.259,1.126,0.1791,W
279.78,-0.0633,11.09,-5.27,98.0,0.24,0.248,1.119,0.1709,W
279.79,-0.0742,5.52,-5.32,97.9,0.235,0.247,1.113,0.1644,W
279.8,-0.146,107.42,1.96,98.1,0.235,0.255,1.104,0.1571,W
279.81,-0.1339,39.53,0.24,98.2,0.222,0.247,1.095,0.1448,W
279.82,-0.0564,123.69,6.72,98.3,0.216,0.241,1.1,0.1466,W
279.83,0.3423,40.37,-3.37,97.8,0.214,0.232,1.096,0.1402,W
279.84,0.8127,21.92,6.94,98.0,0.21,0.237,1.082,0.1269,W
279.85,1.1617,-15.75,8.46,98.2,0.2,0.233,1.089,0.1318,W
279.86,1.0921,-57.89,-0.7,98.0,0.202,0.219,1.085,0.1249,W
279.87,0.5783,-43.58,-13.05,97.9,0.187,0.222,1.082,0.1201,W
279.88,0.0777,56.36,-2.0,98.0,0.187,0.226,1.077,0.1164,W
279.89,-0.2149,106.77,6.38,97.9,0.189,0.212,1.07,0.1073,W
279.9,-0.3098,-93.37,6.82,97.8,0.174,0.221,1.066,0.1027,W
279.91,-0.3272,8.3,5.14,98.0,0.173,0.212,1.064,0.0988,W
279.92,-0.1863,40.7,3.04,98.0,0.167,0.211,1.051,0.0851,W
279.93,-0.0926,0.57,5.15,98.1,0.168,0.216,1.052,0.0866,W
279.94,-0.0491,1.59,-2.81,98.0,0.164,0.211,1.06,0.0927,W
279.95,-0.0371,68.07,-4.38,97.9,0.159,0.205,1.036,0.0677,W
279.96,-0.0221,-17.07,-3.41,98.0,0.157,0.205,1.04,0.0721,W
279.97,-0.0324,-4.17,7.69,97.9,0.149,0.202,1.039,0.0689,W
279.98,0.0002,0.92,1.77,97.9,0.15,0.189,1.03,0.0576,W
279.99,-0.0202,20.6,16.53,97.9,0.139,0.185,1.037,0.0623,W
280.0,0.0706,-47.94,-4.52,98.0,0.136,0.201,1.026,0.0549,W
280.01,0.0964,-19.28,4.96,97.9,0.143,0.197,1.031,0.0589,W
280.02,0.1046,19.6,1.7,98.0,0.131,0.186,1.033,0.0577,W
280.03,0.1646,-62.64,-8.79,98.2,0.138,0.183,1.025,0.0502,W
280.04,0.2225,11.92,9.18,98.2,0.13,0.184,1.016,0.0407,W
280.05,0.2487,8.47,1.37,98.0,0.123,0.18,1.023,0.0459,W
280.06,0.3027,26.4,-0.56,98.2,0.126,0.187,1.017,0.0414,W
280.07,0.2604,-45.9,3.76,98.1,0.123,0.178,1.013,0.0354,W
280.08,0.3251,-22.62,-0.95,98.1,0.118,0.176,1.02,0.0415,W
280.09,0.2807,-8.94,-2.55,97.8,0.121,0.178,1.011,0.0334,W
280.1,0.2873,-4.65,3.98,98.2,0.115,0.17,1.014,0.0348,W
280.11,0.1929,38.4,8.9,98.1,0.114,0.169,1.01,0.03,W
280.12,0.15,4.29,0.52,98.0,0.113,0.165,1.01,0.0299,W
280.13,0.1271,-10.28,-6.29,98.0,0.117,0.17,1.01,0.0311,W
280.14,0.0704,-37.97,4.66,97.9,0.113,0.158,1.01,0.0287,W
280.15,0.0309,0.87,-2.65,98.0,0.111,0.175,0.998,0.0191,W
280.16,0.0117,48.08,11.8,97.8,0.102,0.162,1.005,0.0229,W
280.17,-0.0061,-69.68,-2.81,98.2,0.104,0.154,1.004,0.0208,W
280.18,-0.0395,59.92,2.72,97.8,0.11,0.163,0.997,0.0165,W
280.19,-0.0384,143.17,-0.61,98.1,0.102,0.171,0.993,0.0125,W
280.2,-0.039,67.55,-6.17,98.1,0.102,0.151,0.988,0.0045,W
280.21,-0.0337,5.15,-5.99,97.9,0.098,0.157,0.986,0.0032,W
280.22,-0.0154,42.44,-0.5,97.9,0.09,0.154,0.987,0.0033,W
280.23,-0.0396,45.71,-3.88,98.1,0.096,0.163,0.988,0.006,W
280.24,-0.0464,-43.07,0.33,98.1,0.104,0.166,0.996,0.0149,W
280.25,-0.0354,27.37,-3.34,98.0,0.096,0.163,0.996,0.014,W
280.26,-0.0027,-4.35,0.55,97.9,0.096,0.153,0.994,0.0105,W
280.27,0.0022,-60.22,2.89,97.9,0.093,0.162,0.994,0.0115,W
280.28,0.0399,5.68,2.09,97.8,0.101,0.16,0.986,0.0041,W
280.29,0.0752,-19.01,-10.49,97.9,0.081,0.151,0.992,0.007,W
280.3,0.102,-30.8,-6.18,97.9,0.087,0.155,0.992,0.0076,W
280.31,0.1264,-29.95,2.06,97.9,0.08,0.161,0.988,0.0046,W
280.32,0.1075,0.82,5.03,97.7,0.093,0.15,0.994,0.0095,W
280.33,0.1131,25.62,-3.39,97.9,0.087,0.159,0.982,0.001,W
280.34,0.1102,72.88,-3.26,98.0,0.087,0.167,0.984,0.0024,W
280.35,0.0076,-2.99,-4.93,98.1,0.083,0.15,0.982,0.0036,W
280.36,0.0192,-25.87,-4.39,97.8,0.088,0.153,0.989,0.005,W
280.37,-0.0167,-48.37,1.38,98.0,0.092,0.158,0.987,0.0036,W
280.38,-0.0266,16.8,3.71,97.8,0.09,0.157,0.98,0.0033,W
280.39,0.0156,-6.8,9.08,98.1,0.088,0.155,0.988,0.0036,W
280.4,-0.0216,38.98,1.58,98.1,0.083,0.161,0.987,0.0039,W
280.41,-0.0069,-19.19,-0.0,97.8,0.084,0.148,0.982,0.0037,W
280.42,-0.0893,20.21,2.1,97.7,0.086,0.156,0.986,0.0023,W
280.43,-0.1327,4.67,4.31,98.2,0.088,0.158,0.986,0.0025,W
280.44,-0.0567,-24.39,0.84,97.8,0.074,0.156,0.98,0.0045,W
280.45,0.1505,-2.73,-1.8,98.1,0.082,0.151,0.976,0.0092,W
280.46,0.6476,10.84,-3.11,97.9,0.08,0.148,0.975,0.0108,W
280.47,1.1146,33.46,-5.06,97.6,0.09,0.157,0.983,0.0008,W
280.48,1.1811,-15.69,2.83,98.2,0.087,0.146,0.983,0.0024,W
280.49,0.8194,-61.82,-6.19,98.0,0.082,0.156,0.988,0.0032,W
280.5,0.2703,-29.8,0.36,97.7,0.081,0.151,0.981,0.0038,W
280.51,-0.0619,4.19,6.67,98.2,0.079,0.149,0.978,0.0075,W
280.52,-0.2497,-34.51,4.78,97.8,0.079,0.145,0.989,0.003,W
280.53,-0.3056,15.69,-1.28,98.0,0.088,0.147,0.98,0.0048,W
280.54,-0.1884,35.32,-1.75,98.0,0.077,0.144,0.977,0.0091,W
280.55,-0.1265,17.85,0.64,97.8,0.08,0.151,0.985,0.0006,W
280.56,-0.0514,-27.89,6.41,98.1,0.081,0.14,0.986,0.0004,W
280.57,0.0088,22.44,-2.12,98.0,0.077,0.152,0.974,0.0112,W
280.58,-0.0108,-25.6,-0.76,98.0,0.081,0.154,0.972,0.0128,W
280.59,0.0522,-3.96,-2.36,97.8,0.089,0.15,0.982,0.0025,W
280.6,0.0468,-21.55,-3.1,98.1,0.08,0.152,0.981,0.004,W
280.61,0.0363,100.52,6.67,98.0,0.081,0.156,0.981,0.0034,W
280.62,0.0744,-56.98,-2.45,97.9,0.083,0.161,0.984,0.0007,W
280.63,0.1191,-36.15,0.99,98.1,0.081,0.156,0.984,0.0001,W
280.64,0.1949,-53.45,-1.0,97.9,0.087,0.147,0.979,0.006,W
280.65,0.1896,40.47,6.21,98.0,0.08,0.154,0.972,0.0126,W
280.66,0.2361,11.98,1.35,97.9,0.085,0.152,0.969,0.0153,W
280.67,0.2873,-45.14,-13.21,97.9,0.078,0.143,0.982,0.0043,W
280.68,0.301,47.27,7.91,97.7,0.071,0.15,0.979,0.0068,W
280.69,0.3418,103.58,0.79,97.9,0.078,0.149,0.978,0.0075,W
280.7,0.3354,57.88,0.13,98.0,0.08,0.146,0.984,0.0019,W
280.71,0.3605,-31.48,-2.82,97.7,0.076,0.154,0.976,0.0088,W
280.72,0.2978,79.2,-2.63,97.9,0.074,0.151,0.983,0.0025,W
280.73,0.27,43.55,-3.13,98.0,0.084,0.152,0.988,0.0032,W
280.74,0.2002,-5.58,6.53,97.9,0.08,0.15,0.971,0.0142,W
280.75,0.1762,71.79,-2.98,97.9,0.087,0.149,0.972,0.0125,W
280.76,0.1379,-18.36,-3.95,97.9,0.074,0.151,0.99,0.0046,W
280.77,0.1089,76.53,-5.51,97.7,0.087,0.149,0.983,0.0018,W
280.78,0.0599,7.34,-7.46,98.0,0.084,0.146,0.982,0.0037,W
280.79,0.0161,-34.7,3.53,97.7,0.078,0.147,0.986,0.0001,W
280.8,0.0367,9.94,-2.71,97.8,0.085,0.145,0.976,0.0095,W
280.81,-0.0009,36.15,4.06,97.7,0.081,0.156,0.981,0.0034,W
280.82,0.0394,-48.16,4.11,98.1,0.081,0.154,0.976,0.0088,W
280.83,-0.0267,82.23,4.52,98.0,0.063,0.154,0.978,0.0078,W
280.84,0.0126,27.81,-10.11,97.9,0.083,0.143,0.989,0.0031,W
280.85,0.018,9.52,-1.41,97.7,0.08,0.144,0.983,0.0032,W
280.86,0.0084,39.0,3.56,98.1,0.072,0.151,0.984,0.0023,W
280.87,0.0426,21.98,2.86,97.8,0.092,0.155,0.969,0.0143,W
280.88,0.0143,-5.43,1.75,98.0,0.078,0.151,0.976,0.0092,W
280.89,0.0393,-9.36,7.35,98.1,0.08,0.158,0.985,0.0008,W
280.9,0.027,-27.93,-7.88,98.1,0.074,0.149,0.972,0.0137,W
280.91,0.1038,38.1,-8.37,97.8,0.076,0.152,0.978,0.0075,W
280.92,0.115,-11.97,3.84,97.8,0.078,0.151,0.976,0.0088,W
280.93,0.175,-45.29,-3.17,98.0,0.072,0.155,0.978,0.0071,W
280.94,0.174,-15.97,-6.73,97.8,0.089,0.155,0.988,0.0045,W
280.95,0.186,-5.93,4.0,97.8,0.081,0.15,0.989,0.004,W
280.96,0.1046,-7.43,3.55,97.7,0.089,0.146,0.969,0.0156,W
280.97,0.0928,-4.22,2.99,97.8,0.073,0.152,0.983,0.003,W
280.98,0.044,39.66,-2.05,97.8,0.083,0.152,0.986,0.0006,W
280.99,0.0326,54.31,3.81,97.9,0.078,0.147,0.977,0.0093,W
281.0,0.037,7.86,-14.95,97.9,0.091,0.148,0.981,0.0035,W
281.01,0.0396,-31.91,-3.68,98.0,0.074,0.155,0.99,0.0046,W
281.02,-0.0238,-1.99,-7.48,97.9,0.074,0.147,0.976,0.0104,W
281.03,0.0086,24.18,-1.56,97.7,0.066,0.152,0.986,0.0001,W
281.04,0.006,-0.21,0.76,98.0,0.071,0.153,0.988,0.0027,W
281.05,-0.076,-18.58,0.52,97.9,0.082,0.152,0.98,0.0049,W
281.06,-0.07,32.3,1.98,97.9,0.086,0.146,0.983,0.0023,W
281.07,0.1478,9.87,-9.26,98.2,0.086,0.15,0.978,0.0073,W
281.08,0.6486,52.09,-4.1,97.9,0.077,0.154,0.98,0.0046,W
281.09,1.1318,31.91,-0.01,97.7,0.076,0.152,0.98,0.0057,W
281.1,1.2276,-54.29,-2.53,98.0,0.087,0.151,0.981,0.0038,W
281.11,0.8922,-5.01,-5.27,97.9,0.083,0.146,0.975,0.0107,W
281.12,0.4085,2.14,6.82,98.1,0.079,0.152,0.977,0.0076,W
281.13,-0.0281,17.79,-3.87,98.0,0.084,0.142,0.978,0.0079,W
281.14,-0.2072,-67.94,0.79,98.0,0.071,0.149,0.978,0.0081,W
281.15,-0.2338,-22.38,3.82,97.7,0.082,0.163,0.971,0.0115,W
281.16,-0.182,28.11,5.78,97.8,0.086,0.146,0.98,0.0056,W
281.17,-0.0701,30.36,1.43,98.0,0.081,0.159,0.981,0.0025,W
281.18,0.0109,-49.47,-2.06,98.1,0.079,0.145,0.978,0.008,W
281.19,0.0504,8.19,4.29,98.0,0.076,0.138,0.969,0.0184,W
281.2,0.0473,29.78,9.19,98.0,0.071,0.145,0.973,0.0135,W
281.21,0.0623,-97.51,-3.37,97.8,0.083,0.144,0.984,0.0018,W
281.22,0.0911,14.99,-7.0,98.4,0.074,0.144,0.98,0.0067,W
281.23,0.1001,-66.91,-1.11,98.0,0.084,0.149,0.98,0.0047,W
281.24,0.1316,-37.37,-0.2,97.8,0.073,0.15,0.984,0.0017,W
281.25,0.1446,44.14,-8.04,97.9,0.078,0.155,0.977,0.0081,W
281.26,0.2161,-3.41,4.47,97.8,0.072,0.155,0.968,0.0169,W
281.27,0.2422,-31.8,-6.22,97.6,0.083,0.15,0.982,0.0032,W
281.28,0.3143,46.53,-3.3,97.8,0.082,0.163,0.983,0.0001,W
281.29,0.294,11.59,5.56,97.9,0.084,0.142,0.982,0.004,W
281.3,0.3434,25.89,0.66,97.8,0.081,0.146,0.982,0.0036,W
281.31,0.3709,9.91,8.18,97.7,0.083,0.149,0.985,0.0006,W
281.32,0.3916,52.52,9.11,97.9,0.08,0.151,0.974,0.0113,W
281.33,0.4251,-0.24,2.64,97.9,0.084,0.149,0.992,0.0066,W
281.34,0.3063,-43.3,-6.52,97.8,0.079,0.144,0.978,0.0082,W
281.35,0.3476,-20.45,-10.87,97.8,0.083,0.146,0.977,0.0084,W
281.36,0.2932,-41.68,7.53,98.1,0.068,0.149,0.984,0.002,W
281.37,0.1589,-28.01,-0.46,97.9,0.074,0.152,0.985,0.0008,W
281.38,0.1815,14.2,0.95,97.8,0.077,0.144,0.984,0.0029,W
281.39,0.1381,38.59,-4.1,98.0,0.076,0.158,0.977,0.0079,W
281.4,0.1161,-19.8,2.89,98.0,0.073,0.144,0.981,0.0054,W
281.41,0.0804,-34.24,-1.44,97.9,0.082,0.147,0.985,0.0007,W
281.42,0.083,-75.12,1.73,97.9,0.08,0.153,0.976,0.0091,W
281.43,0.0729,42.04,1.88,98.1,0.078,0.15,0.979,0.0062,W
281.44,0.0523,-2.16,1.46,97.6,0.072,0.151,0.989,0.0028,W
281.45,0.0715,4.28,-6.02,97.7,0.078,0.148,0.98,0.0054,W
281.46,0.0193,93.74,-1.75,97.7,0.091,0.148,0.983,0.002,W
281.47,0.0527,-55.48,4.97,98.1,0.082,0.156,0.979,0.0053,W
281.48,0.0196,-30.59,2.22,97.8,0.074,0.145,0.988,0.0016,W
281.49,0.0288,15.74,-4.31,98.1,0.079,0.143,0.987,0.0001,W
281.5,0.0381,19.9,14.18,97.7,0.093,0.147,0.981,0.0032,W
281.51,0.0612,-14.89,5.48,97.9,0.074,0.15,0.976,0.0102,W
281.52,0.0958,-9.82,-4.37,97.7,0.082,0.147,0.976,0.0101,W
281.53,0.1197,15.44,-7.48,97.6,0.083,0.145,0.979,0.0069,W
281.54,0.1144,11.88,1.07,97.8,0.082,0.148,0.985,0.0002,W
281.55,0.1757,-97.58,9.01,98.0,0.075,0.149,0.982,0.0035,W
281.56,0.1911,-96.24,-4.83,98.0,0.08,0.157,0.985,0.0008,W
281.57,0.2224,-23.27,-3.91,97.7,0.078,0.151,0.977,0.0086,W
281.58,0.1658,-50.98,2.62,97.8,0.072,0.153,0.984,0.0011,W
281.59,0.0982,-52.75,-7.23,98.0,0.072,0.146,0.981,0.0059,W
281.6,0.0808,-64.09,-1.08,97.7,0.082,0.153,0.978,0.0072,W
281.61,0.0699,-12.77,11.18,97.8,0.083,0.148,0.974,0.0113,W
281.62,0.0659,5.8,-3.79,98.0,0.073,0.137,0.984,0.0038,W
281.63,0.046,-95.57,3.85,98.0,0.088,0.15,0.983,0.0018,W
281.64,0.024,-68.72,-9.11,97.6,0.081,0.157,0.982,0.0019,W
281.65,0.0385,31.81,1.37,98.1,0.077,0.157,0.989,0.0042,W
281.66,0.0459,-45.5,-1.06,97.9,0.075,0.146,0.983,0.0038,W
281.67,0.0039,-31.48,-1.63,98.1,0.082,0.156,0.986,0.0012,W
281.68,-0.0625,-15.57,-0.12,97.9,0.084,0.148,0.969,0.0167,W
281.69,0.0485,-0.66,4.74,97.6,0.073,0.154,0.988,0.0027,W
281.7,0.3823,-62.89,3.42,97.9,0.072,0.143,0.981,0.0061,W
281.71,0.8858,-24.91,0.75,98.0,0.084,0.159,0.983,0.0002,W
281.72,1.2709,-10.28,3.78,97.6,0.087,0.149,0.976,0.0084,W
281.73,1.1562,8.27,2.87,97.8,0.084,0.154,0.98,0.0041,W
281.74,0.6496,-2.73,-2.99,97.8,0.071,0.157,0.985,0.0005,W
281.75,0.2493,-144.66,2.26,98.0,0.085,0.15,0.974,0.0107,W
281.76,-0.1096,48.15,5.67,97.7,0.086,0.153,0.978,0.0062,W
281.77,-0.2642,-64.12,-5.45,98.1,0.091,0.151,0.982,0.002,W
281.78,-0.2125,40.57,-1.13,98.0,0.078,0.143,0.98,0.0067,W
281.79,-0.0808,83.31,2.36,97.8,0.08,0.146,0.976,0.0095,W
281.8,-0.0284,-41.69,5.09,98.0,0.07,0.15,0.994,0.0076,W
281.81,0.0514,-94.13,-0.56,97.7,0.085,0.145,0.983,0.0027,W
281.82,0.0508,47.13,7.27,98.0,0.072,0.154,0.982,0.0036,W
281.83,0.0476,-26.32,-4.17,97.9,0.076,0.149,0.985,0.0013,W
281.84,0.068,-33.05,0.43,97.8,0.084,0.153,0.984,0.0008,W
281.85,0.1049,-6.34,6.62,97.8,0.077,0.151,0.985,0.0004,W
281.86,0.1335,102.28,-6.9,97.9,0.08,0.148,0.98,0.0061,W
281.87,0.1445,52.39,-0.7,98.0,0.082,0.15,0.978,0.0071,W
281.88,0.1705,-17.94,1.69,97.8,0.081,0.144,0.969,0.0172,W
281.89,0.204,-26.84,2.51,98.1,0.075,0.144,0.978,0.0086,W
281.9,0.2584,-92.84,-2.11,97.7,0.086,0.148,0.976,0.0091,W
281.91,0.3131,-8.87,2.58,97.9,0.072,0.146,0.99,0.0036,W
281.92,0.3469,-24.0,3.43,97.9,0.072,0.152,0.99,0.0039,W
281.93,0.3592,1.21,3.86,97.8,0.077,0.151,0.98,0.0055,W
281.94,0.4152,63.55,2.46,98.1,0.079,0.149,0.98,0.0059,W
281.95,0.3679,17.96,-4.01,97.7,0.077,0.152,0.985,0.0002,W
281.96,0.3688,4.13,3.81,97.9,0.083,0.151,0.979,0.0057,W
281.97,0.3391,3.37,-4.4,97.8,0.083,0.139,0.98,0.0068,W
281.98,0.3106,-32.35,-5.11,97.8,0.08,0.149,0.979,0.0067,W
281.99,0.2383,-21.44,-1.31,97.7,0.075,0.148,0.981,0.0047,W
282.0,0.1942,-34.92,-2.71,97.9,0.082,0.159,0.981,0.0031,W
282.01,0.1863,-3.43,-0.85,97.8,0.074,0.15,0.985,0.0007,W
282.02,0.1213,-26.51,-6.65,97.7,0.079,0.151,0.985,0.0007,W
282.03,0.0909,-54.19,-7.54,97.8,0.08,0.15,0.976,0.0094,W
282.04,0.0932,34.21,8.68,97.9,0.083,0.154,0.974,0.0107,W
282.05,0.074,-6.02,7.2,98.0,0.091,0.146,0.982,0.0026,W
282.06,0.0286,-110.48,-5.6,98.0,0.085,0.152,0.972,0.0124,W
282.07,0.0343,32.54,1.69,97.8,0.085,0.15,0.979,0.0061,W
282.08,0.0087,63.79,3.93,97.7,0.085,0.148,0.98,0.0048,W
282.09,0.0069,-58.57,3.9,98.0,0.082,0.159,0.981,0.0028,W
282.1,0.0296,39.08,6.7,97.8,0.079,0.148,0.975,0.0108,W
282.11,0.0376,-120.54,-4.87,97.8,0.079,0.15,0.977,0.0085,W
282.12,0.0445,-41.21,5.46,97.7,0.076,0.157,0.974,0.0107,W
282.13,0.0397,-38.18,-2.12,98.0,0.08,0.147,0.98,0.0061,W
282.14,0.0927,81.97,2.32,97.9,0.091,0.141,0.976,0.01,W
282.15,0.0761,42.61,0.58,97.8,0.075,0.149,0.977,0.0087,W
282.16,0.0973,-87.27,3.44,97.5,0.08,0.148,0.975,0.0106,W
282.17,0.1478,-11.73,-0.59,97.6,0.081,0.149,0.975,0.0105,W
282.18,0.1326,16.01,-0.02,97.7,0.078,0.151,0.978,0.0076,W
282.19,0.166,14.45,4.12,97.6,0.079,0.152,0.984,0.0013,W
282.2,0.1409,54.3,-1.17,98.0,0.083,0.145,0.97,0.0155,W
282.21,0.1006,96.3,4.43,97.8,0.079,0.146,0.974,0.012,W
282.22,0.1049,97.62,6.93,98.1,0.069,0.147,0.982,0.0045,W
282.23,0.0832,30.02,-1.41,97.9,0.075,0.16,0.978,0.0067,W
282.24,0.0793,-12.47,-4.3,97.7,0.083,0.143,0.979,0.0073,W
282.25,0.0503,-23.1,6.75,97.7,0.08,0.15,0.973,0.012,W
282.26,0.0209,-9.35,2.21,97.7,0.077,0.14,0.98,0.0066,W
282.27,0.0076,-75.56,-5.02,97.6,0.088,0.148,0.979,0.0061,W
282.28,-0.0014,-63.8,-5.5,97.8,0.081,0.152,0.98,0.0049,W
282.29,-0.0334,3.29,5.73,97.9,0.079,0.153,0.973,0.0122,W
282.3,-0.1058,83.17,-0.43,97.8,0.073,0.147,0.975,0.011,W
282.31,-0.0819,11.83,-0.45,97.9,0.075,0.145,0.979,0.007,W
282.32,0.1866,23.9,0.94,97.8,0.082,0.15,0.977,0.0087,W
282.33,0.6088,-30.85,-1.31,97.6,0.073,0.151,0.979,0.0064,W
282.34,1.1246,33.62,5.86,97.8,0.085,0.146,0.986,0.0005,W
282.35,1.2674,-1.01,1.17,97.8,0.078,0.149,0.976,0.0101,W
282.36,0.8938,-64.73,3.46,97.8,0.077,0.152,0.979,0.0065,W
282.37,0.3995,-118.96,1.91,97.9,0.08,0.139,0.974,0.013,W
282.38,0.0014,-92.68,3.33,97.9,0.087,0.143,0.974,0.0114,W
282.39,-0.1702,-10.17,-2.87,97.7,0.083,0.149,0.979,0.0066,W
282.4,-0.237,-0.63,3.23,97.9,0.08,0.159,0.987,0.0027,W
282.41,-0.2332,-35.59,1.25,97.9,0.082,0.155,0.975,0.0093,W
282.42,-0.0829,-39.19,0.81,97.8,0.078,0.146,0.972,0.0144,W
282.43,0.016,-17.36,9.01,97.7,0.072,0.147,0.977,0.0093,W
282.44,-0.0058,72.37,-1.11,97.6,0.079,0.142,0.982,0.0043,W
282.45,0.0359,104.11,6.82,97.7,0.08,0.146,0.983,0.0026,W
282.46,0.002,-43.39,-4.78,97.8,0.084,0.148,0.984,0.0012,W
282.47,0.0116,-65.63,-10.81,97.9,0.087,0.15,0.976,0.009,W
282.48,0.0474,39.86,-5.33,98.0,0.077,0.15,0.983,0.0022,W
282.49,0.0614,-86.96,-0.61,97.7,0.075,0.151,0.983,0.0027,W
282.5,0.144,4.1,7.51,98.0,0.075,0.145,0.976,0.0105,W
282.51,0.1319,-97.0,8.02,98.0,0.077,0.155,0.981,0.004,W
282.52,0.2003,36.26,-6.67,97.7,0.078,0.147,0.982,0.0043,W
282.53,0.2258,15.46,-6.83,97.9,0.077,0.147,0.979,0.007,W
282.54,0.2634,42.38,0.2,97.8,0.082,0.151,0.987,0.0018,W
282.55,0.3422,68.78,-0.6,97.7,0.082,0.153,0.982,0.0027,W
282.56,0.3564,49.54,-8.04,97.8,0.075,0.151,0.978,0.0074,W
282.57,0.3338,38.42,-5.48,97.6,0.073,0.148,0.984,0.002,W
282.58,0.3453,26.5,6.98,97.9,0.074,0.154,0.972,0.013,W
282.59,0.2898,-12.04,-4.13,97.8,0.08,0.161,0.976,0.0072,W
282.6,0.2518,-108.06,0.59,97.7,0.083,0.145,0.988,0.0016,W
282.61,0.2221,27.23,-0.02,97.5,0.081,0.151,0.976,0.0095,W
282.62,0.1571,0.28,-2.2,97.7,0.077,0.152,0.979,0.006,W
282.63,0.1351,28.57,-1.87,97.8,0.083,0.142,0.981,0.005,W
282.64,0.0872,23.9,0.65,97.6,0.082,0.15,0.975,0.0106,W
282.65,0.0331,-34.9,-1.28,97.8,0.079,0.151,0.98,0.005,W
282.66,0.0193,-64.78,3.0,97.5,0.082,0.157,0.985,0.0003,W
282.67,0.0074,-0.82,1.36,98.1,0.081,0.153,0.977,0.0074,W
282.68,0.0083,3.15,-2.77,97.9,0.081,0.151,0.98,0.0056,W
282.69,-0.0129,79.7,8.92,98.0,0.076,0.143,0.972,0.0146,W
282.7,-0.0012,-27.01,-6.72,97.6,0.08,0.149,0.976,0.0093,W
282.71,-0.0093,-96.06,4.5,97.9,0.08,0.143,0.971,0.0153,W
282.72,0.0113,-8.08,0.36,97.6,0.084,0.145,0.979,0.0064,W
282.73,-0.006,10.97,0.84,97.7,0.078,0.148,0.977,0.0085,W
282.74,0.0058,32.12,-3.18,97.8,0.071,0.146,0.981,0.0058,W
282.75,0.0046,49.09,-8.32,97.6,0.075,0.152,0.978,0.0075,W
282.76,-0.0031,-18.15,2.19,98.0,0.079,0.149,0.977,0.0088,W
282.77,0.0342,72.88,2.67,98.0,0.083,0.153,0.986,0.0012,W
282.78,-0.019,2.02,-5.57,97.9,0.073,0.153,0.98,0.0056,W
282.79,0.0586,-24.96,5.63,97.9,0.076,0.157,0.982,0.0031,W
282.8,0.1486,-42.95,0.57,97.9,0.078,0.153,0.975,0.0102,W
282.81,0.1334,47.8,0.97,98.0,0.086,0.15,0.981,0.0038,W
282.82,0.1524,64.72,3.23,97.9,0.076,0.15,0.973,0.0125,W
282.83,0.0793,36.8,7.21,98.0,0.075,0.147,0.981,0.0056,W
282.84,0.0431,-21.86,-0.85,97.8,0.086,0.149,0.978,0.0074,W
282.85,-0.0011,-27.35,-2.67,97.7,0.071,0.15,0.981,0.0053,W
282.86,-0.0189,36.72,1.81,98.0,0.091,0.157,0.978,0.0057,W
282.87,-0.0277,-27.23,8.32,97.7,0.083,0.148,0.978,0.0072,W
282.88,-0.0553,-99.89,4.28,97.7,0.077,0.151,0.985,0.0002,W
282.89,-0.0519,-19.25,-5.94,97.7,0.084,0.142,0.984,0.0026,W
282.9,-0.0327,7.21,-1.25,97.7,0.083,0.15,0.98,0.0047,W
282.91,-0.0312,36.57,-8.34,97.8,0.073,0.137,0.978,0.0097,W
282.92,-0.0931,-10.51,6.61,97.8,0.073,0.153,0.981,0.0044,W
282.93,-0.1648,28.74,7.92,97.7,0.08,0.163,0.981,0.0025,W
