timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
287.59,-0.0346,16.52,31.37,84.5,0.086,0.148,0.982,0.0028,N1
287.6,-0.0398,7.49,29.44,84.8,0.085,0.149,0.978,0.0067,N1
287.61,-0.0003,-12.35,30.21,84.5,0.08,0.158,0.979,0.0052,N1
287.62,-0.0444,-26.19,34.27,84.8,0.081,0.158,0.975,0.0092,N1
287.63,-0.0037,-23.54,45.7,84.5,0.076,0.151,0.984,0.0017,N1
287.64,0.0032,10.2,45.67,84.9,0.077,0.15,0.981,0.0046,N1
287.65,-0.0123,-2.81,35.18,84.7,0.078,0.151,0.979,0.0061,N1
287.66,-0.0369,4.23,29.99,84.6,0.072,0.142,0.979,0.0082,N1
287.67,-0.0173,13.18,41.01,84.7,0.089,0.141,0.982,0.0038,N1
287.68,-0.0067,33.43,42.58,84.9,0.075,0.158,0.985,0.0005,N1
287.69,-0.026,27.0,37.86,84.4,0.078,0.148,0.976,0.01,N1
287.7,0.0076,-36.59,30.23,84.6,0.08,0.153,0.979,0.0056,N1
287.71,-0.015,22.19,37.51,84.6,0.08,0.156,0.977,0.0079,N1
287.72,-0.0231,14.02,27.27,84.5,0.093,0.147,0.974,0.0106,N1
287.73,0.0035,1.63,45.72,84.7,0.079,0.147,0.984,0.0017,N1
287.74,0.0384,32.45,39.39,84.9,0.085,0.143,0.977,0.0087,N1
287.75,0.0682,33.64,42.75,84.5,0.086,0.144,0.979,0.0072,N1
287.76,0.1194,-20.11,31.45,84.6,0.074,0.149,0.982,0.0037,N1
287.77,0.1437,1.72,47.38,84.8,0.078,0.148,0.976,0.0094,N1
287.78,0.1173,-3.37,37.2,85.0,0.087,0.153,0.982,0.0023,N1
287.79,0.1097,-7.89,48.67,84.8,0.078,0.149,0.975,0.0107,N1
287.8,0.0677,22.19,34.65,85.0,0.077,0.155,0.977,0.0076,N1
287.81,0.0533,-31.92,37.94,84.9,0.084,0.156,0.983,0.0011,N1
287.82,-0.0008,16.77,40.15,84.6,0.082,0.153,0.976,0.0085,N1
287.83,0.0169,-24.68,41.95,85.0,0.081,0.147,0.983,0.0032,N1
287.84,0.021,-4.97,42.3,84.8,0.083,0.16,0.972,0.0114,N1
287.85,0.0155,3.19,50.07,85.0,0.08,0.154,0.98,0.0051,N1
287.86,0.0175,-9.28,39.12,84.8,0.085,0.144,0.972,0.0136,N1
287.87,-0.0357,-12.15,34.01,84.8,0.076,0.151,0.981,0.005,N1
287.88,-0.0287,37.77,47.88,84.4,0.073,0.15,0.982,0.0036,N1
287.89,-0.0864,-3.98,34.81,85.1,0.088,0.154,0.971,0.0128,N1
287.9,-0.0996,2.0,38.24,84.6,0.08,0.156,0.983,0.001,N1
287.91,0.1998,-33.94,37.26,84.7,0.082,0.155,0.983,0.0016,N1
287.92,0.6561,11.55,39.58,84.8,0.076,0.147,0.976,0.0097,N1
287.93,1.1365,-24.09,46.34,85.1,0.09,0.148,0.977,0.0078,N1
287.94,1.2427,29.49,27.15,84.9,0.073,0.153,0.984,0.0016,N1
287.95,0.8243,3.36,36.37,85.2,0.078,0.154,0.976,0.0093,N1
287.96,0.3599,37.93,36.87,84.7,0.078,0.155,0.983,0.0018,N1
287.97,0.028,29.89,39.18,84.8,0.083,0.142,0.976,0.01,N1
287.98,-0.2211,-15.65,40.69,85.1,0.076,0.161,0.982,0.0024,N1
287.99,-0.3098,13.4,43.23,84.8,0.084,0.154,0.978,0.0064,N1
288.0,-0.1917,6.99,37.07,84.6,0.084,0.151,0.988,0.0028,N1
288.01,-0.0864,-1.78,31.85,84.9,0.078,0.146,0.974,0.0125,N1
288.02,0.0039,-12.69,31.04,85.1,0.067,0.146,0.987,0.0002,N1
288.03,0.0214,6.65,31.7,85.2,0.08,0.157,0.982,0.0021,N1
288.04,0.0658,-3.39,40.17,85.1,0.084,0.145,0.977,0.0087,N1
288.05,0.0487,3.24,36.36,84.9,0.075,0.149,0.976,0.01,N1
288.06,0.0702,4.02,37.41,84.7,0.093,0.144,0.977,0.0077,N1
288.07,0.0937,-31.97,31.07,84.8,0.08,0.145,0.985,0.0014,N1
288.08,0.0839,2.41,39.36,84.9,0.085,0.143,0.978,0.0076,N1
288.09,0.1478,-14.85,30.75,85.0,0.072,0.147,0.964,0.0217,N1
288.1,0.1781,-23.26,37.6,85.1,0.084,0.155,0.976,0.0081,N1
288.11,0.2403,-4.01,36.5,84.6,0.073,0.161,0.98,0.0041,N1
288.12,0.2762,-22.01,32.6,84.8,0.078,0.148,0.978,0.0077,N1
288.13,0.2977,-3.39,41.4,85.2,0.082,0.145,0.987,0.001,N1
288.14,0.3326,4.07,29.78,85.2,0.085,0.156,0.981,0.0031,N1
288.15,0.3758,-1.18,34.07,85.3,0.085,0.158,0.977,0.007,N1
288.16,0.3857,-25.1,27.93,85.1,0.084,0.145,0.985,0.0009,N1
288.17,0.3393,-2.48,26.28,85.0,0.086,0.149,0.984,0.0013,N1
288.18,0.3568,1.03,37.21,85.1,0.076,0.149,0.983,0.0024,N1
288.19,0.2693,25.36,31.06,85.3,0.083,0.15,0.98,0.0053,N1
288.2,0.257,14.37,32.88,84.7,0.077,0.146,0.973,0.0127,N1
288.21,0.1924,-10.54,28.97,84.9,0.076,0.144,0.978,0.009,N1
288.22,0.1479,5.86,35.39,85.5,0.084,0.148,0.966,0.0189,N1
288.23,0.1223,-13.63,34.89,85.2,0.081,0.157,0.979,0.0051,N1
288.24,0.1091,-7.91,37.61,85.3,0.079,0.151,0.974,0.0113,N1
288.25,0.0793,0.84,27.88,85.2,0.087,0.157,0.98,0.0032,N1
288.26,0.028,-6.38,42.81,85.1,0.072,0.156,0.981,0.0042,N1
288.27,0.0705,-7.57,37.11,85.2,0.082,0.144,0.99,0.0035,N1
288.28,0.0497,26.56,33.53,85.0,0.086,0.15,0.987,0.0019,N1
288.29,0.04,10.55,35.64,85.3,0.075,0.143,0.984,0.0031,N1
288.3,0.0365,-25.94,22.42,85.5,0.084,0.15,0.974,0.0107,N1
288.31,0.0087,4.0,27.51,85.5,0.086,0.154,0.982,0.0022,N1
288.32,0.0324,-7.59,33.51,85.8,0.079,0.15,0.98,0.0057,N1
288.33,0.0215,-3.88,25.79,85.5,0.083,0.156,0.976,0.0083,N1
288.34,0.031,12.63,13.79,85.4,0.079,0.138,0.98,0.0071,N1
288.35,0.0491,-15.95,25.94,85.3,0.086,0.155,0.984,0.0002,N1
288.36,0.0424,4.76,23.36,85.6,0.073,0.147,0.978,0.0083,N1
288.37,0.014,-5.67,21.62,85.3,0.091,0.141,0.977,0.0086,N1
288.38,0.0514,-18.57,16.13,85.5,0.082,0.147,0.982,0.0034,N1
288.39,0.049,21.46,17.59,85.3,0.084,0.155,0.989,0.0044,N1
288.4,0.0478,-23.23,17.01,85.1,0.077,0.147,0.982,0.0038,N1
288.41,0.0476,-31.4,18.25,85.4,0.092,0.152,0.989,0.0049,N1
288.42,0.0428,14.58,29.62,85.0,0.08,0.149,0.976,0.009,N1
288.43,0.0404,5.47,15.73,85.2,0.074,0.156,0.972,0.0124,N1
288.44,-0.0074,20.91,22.39,85.2,0.077,0.141,0.978,0.0089,N1
288.45,0.0567,16.46,17.0,85.4,0.072,0.15,0.972,0.0141,N1
288.46,0.0396,10.01,9.27,85.4,0.08,0.163,0.983,0.0005,N1
288.47,0.0547,22.08,21.87,85.5,0.084,0.146,0.971,0.0144,N1
288.48,0.0125,22.51,5.59,85.6,0.085,0.146,0.979,0.007,N1
288.49,0.0306,24.72,13.66,85.1,0.085,0.142,0.982,0.0045,N1
288.5,0.034,-12.76,9.01,85.3,0.087,0.149,0.975,0.0101,N1
288.51,0.0524,-6.26,9.44,85.0,0.088,0.155,0.97,0.0139,N1
288.52,0.0359,8.97,11.7,85.5,0.079,0.15,0.983,0.0028,N1
288.53,0.0257,-2.97,14.59,85.3,0.079,0.145,0.989,0.0026,N1
288.54,0.0516,-13.44,5.02,85.1,0.083,0.155,0.978,0.0064,N1
288.55,0.0856,7.1,18.32,85.1,0.08,0.147,0.98,0.0061,N1
288.56,0.1599,-4.57,19.48,85.4,0.077,0.15,0.973,0.0128,N1
288.57,0.1818,13.47,14.26,85.4,0.083,0.148,0.974,0.0112,N1
288.58,0.1713,-32.52,14.51,85.4,0.079,0.152,0.975,0.0104,N1
288.59,0.1804,15.12,7.97,85.1,0.087,0.144,0.978,0.0074,N1
288.6,0.1888,13.54,13.8,85.5,0.078,0.154,0.984,0.0013,N1
288.61,0.1141,-36.57,9.77,85.8,0.076,0.155,0.988,0.0033,N1
288.62,0.0714,31.75,11.41,85.6,0.084,0.155,0.976,0.0082,N1
288.63,0.0193,17.39,12.87,85.4,0.081,0.149,0.978,0.0078,N1
288.64,0.0773,-0.46,2.32,85.7,0.071,0.146,0.985,0.0016,N1
288.65,0.035,-0.86,5.71,85.1,0.081,0.148,0.985,0.0007,N1
288.66,0.05,-32.11,-1.82,85.8,0.083,0.149,0.971,0.0144,N1
288.67,0.0575,26.36,10.85,85.7,0.087,0.148,0.986,0.0008,N1
288.68,0.0235,-10.68,2.5,85.3,0.083,0.14,0.983,0.0039,N1
288.69,0.0043,23.3,1.15,85.9,0.082,0.148,0.975,0.0105,N1
288.7,-0.0827,-18.57,0.44,85.6,0.071,0.147,0.99,0.0031,N1
288.71,-0.005,25.41,-1.15,85.3,0.081,0.148,0.979,0.0069,N1
288.72,0.2857,-8.98,0.32,85.7,0.076,0.159,0.98,0.0039,N1
288.73,0.7281,-16.66,-1.6,85.7,0.084,0.149,0.983,0.0023,N1
288.74,1.1657,-3.63,-8.39,85.5,0.082,0.154,0.991,0.0057,N1
288.75,1.28,-12.66,-3.5,85.2,0.078,0.151,0.981,0.0048,N1
288.76,0.8266,-3.25,-4.12,85.6,0.082,0.141,0.977,0.0095,N1
288.77,0.3298,-23.53,-0.9,85.3,0.082,0.16,0.969,0.0146,N1
288.78,-0.0482,5.33,-8.06,85.3,0.076,0.153,0.976,0.0094,N1
288.79,-0.2118,-9.6,-9.01,85.4,0.08,0.149,0.98,0.0052,N1
288.8,-0.287,-22.74,-12.17,85.4,0.077,0.149,0.986,0.0004,N1
288.81,-0.1476,2.76,-1.67,85.9,0.093,0.151,0.978,0.0057,N1
288.82,-0.0385,6.85,-14.13,85.7,0.085,0.157,0.975,0.0092,N1
288.83,0.051,-2.93,-4.84,85.7,0.069,0.149,0.979,0.0069,N1
288.84,0.044,-8.8,-3.96,86.0,0.069,0.153,0.985,0.0005,N1
288.85,0.0715,-16.36,-12.19,85.7,0.079,0.146,0.973,0.0127,N1
288.86,0.0565,8.15,-3.86,86.0,0.073,0.146,0.974,0.0123,N1
288.87,0.0886,4.84,-17.93,85.7,0.08,0.154,0.985,0.0,N1
288.88,0.1014,-7.27,-10.15,85.9,0.084,0.153,0.973,0.0112,N1
288.89,0.1451,-2.3,-16.16,85.9,0.076,0.15,0.977,0.0084,N1
288.9,0.1406,16.56,-20.74,85.8,0.072,0.155,0.981,0.0042,N1
288.91,0.2477,-4.97,-25.05,86.1,0.078,0.152,0.987,0.0019,N1
288.92,0.2651,23.89,-20.27,85.6,0.078,0.147,0.979,0.0069,N1
288.93,0.3109,-8.74,-12.27,86.0,0.078,0.154,0.975,0.0094,N1
288.94,0.3421,-7.1,-8.69,85.8,0.069,0.152,0.982,0.0041,N1
288.95,0.3915,7.08,-14.9,85.7,0.081,0.151,0.989,0.0036,N1
288.96,0.3761,31.12,-25.14,86.0,0.083,0.142,0.98,0.0066,N1
288.97,0.3993,5.2,-14.07,85.9,0.085,0.14,0.991,0.0046,N1
288.98,0.3936,9.34,-25.56,85.9,0.08,0.15,0.979,0.0068,N1
288.99,0.396,-9.78,-22.38,85.7,0.076,0.148,0.99,0.0041,N1
289.0,0.3095,1.13,-24.74,85.8,0.081,0.153,0.979,0.0053,N1
289.01,0.2371,18.72,-21.97,86.3,0.084,0.137,0.976,0.0111,N1
289.02,0.2132,-4.4,-28.02,86.1,0.089,0.146,0.972,0.0127,N1
289.03,0.1682,-7.98,-18.97,86.0,0.08,0.146,0.982,0.0037,N1
289.04,0.1485,-0.08,-16.87,86.0,0.078,0.146,0.977,0.0094,N1
289.05,0.1091,26.69,-27.24,86.1,0.079,0.152,0.977,0.0078,N1
289.06,0.0711,13.25,-21.08,86.0,0.077,0.145,0.98,0.0064,N1
289.07,0.0583,-10.27,-21.75,86.1,0.08,0.154,0.972,0.0129,N1
289.08,0.0464,6.22,-25.58,86.0,0.078,0.15,0.986,0.0,N1
289.09,0.0543,8.71,-21.62,86.2,0.08,0.147,0.981,0.0048,N1
289.1,0.0167,38.19,-23.6,86.1,0.077,0.157,0.977,0.0074,N1
289.11,0.0409,-17.07,-29.89,86.2,0.082,0.145,0.978,0.0075,N1
289.12,0.0307,34.69,-28.4,86.2,0.086,0.156,0.979,0.0053,N1
289.13,0.0687,26.49,-38.81,86.4,0.077,0.158,0.984,0.0004,N1
289.14,0.054,5.68,-19.27,86.1,0.074,0.143,0.974,0.0129,N1
289.15,0.0553,29.92,-45.42,86.3,0.091,0.153,0.982,0.0023,N1
289.16,0.0674,-8.05,-35.41,86.2,0.08,0.15,0.985,0.0002,N1
289.17,0.0002,7.78,-30.47,86.1,0.078,0.155,0.985,0.0004,N1
289.18,0.0485,17.3,-34.97,86.0,0.084,0.146,0.978,0.0072,N1
289.19,-0.0005,-5.27,-23.83,86.2,0.08,0.162,0.987,0.003,N1
289.2,0.0355,5.24,-27.67,86.5,0.078,0.152,0.97,0.0153,N1
289.21,-0.0027,-6.48,-24.07,86.6,0.075,0.159,0.981,0.0035,N1
289.22,0.0316,15.9,-38.75,86.4,0.083,0.142,0.981,0.0054,N1
289.23,0.0452,-22.59,-33.69,86.1,0.08,0.15,0.979,0.0062,N1
289.24,0.0136,-0.52,-34.45,86.2,0.076,0.15,0.967,0.0186,N1
289.25,0.0009,17.78,-28.77,86.1,0.081,0.143,0.985,0.0018,N1
289.26,0.0694,-37.16,-37.68,86.4,0.087,0.15,0.981,0.0038,N1
289.27,0.0088,4.83,-35.72,86.2,0.076,0.147,0.982,0.0043,N1
289.28,0.0259,13.91,-34.37,86.1,0.08,0.155,0.991,0.0065,N1
289.29,0.0474,1.43,-37.03,86.5,0.073,0.148,0.978,0.0082,N1
289.3,0.0139,-5.29,-45.97,86.2,0.089,0.141,0.979,0.0067,N1
289.31,0.0311,6.55,-44.99,86.6,0.076,0.16,0.982,0.0024,N1
289.32,0.0198,-19.7,-33.74,86.3,0.079,0.15,0.98,0.0052,N1
289.33,0.0931,11.12,-39.87,86.6,0.084,0.153,0.972,0.012,N1
289.34,0.1168,28.89,-41.8,86.2,0.084,0.16,0.986,0.0021,N1
289.35,0.1021,3.37,-30.3,86.4,0.081,0.148,0.979,0.0066,N1
289.36,0.1738,3.79,-29.68,86.4,0.076,0.153,0.977,0.008,N1
289.37,0.1883,29.44,-34.09,86.5,0.076,0.148,0.988,0.0019,N1
289.38,0.1648,-18.33,-36.28,86.6,0.088,0.153,0.981,0.0031,N1
289.39,0.1229,-6.08,-35.69,86.3,0.081,0.15,0.986,0.0002,N1
289.4,0.0894,3.71,-33.44,86.8,0.076,0.151,0.986,0.0001,N1
289.41,0.0196,-12.48,-39.59,86.5,0.081,0.149,0.982,0.0037,N1
289.42,0.056,-16.28,-33.93,86.2,0.075,0.151,0.97,0.0159,N1
289.43,0.0125,6.47,-46.57,86.7,0.073,0.151,0.973,0.0129,N1
289.44,-0.0468,31.73,-45.85,86.2,0.073,0.156,0.984,0.0012,N1
289.45,-0.0062,-4.97,-41.23,86.3,0.078,0.15,0.978,0.0073,N1
289.46,-0.0034,4.78,-36.37,86.5,0.076,0.148,0.983,0.0025,N1
289.47,-0.016,17.0,-39.84,86.5,0.079,0.147,0.989,0.0026,N1
289.48,-0.086,8.61,-34.68,86.6,0.088,0.154,0.981,0.0027,N1
289.49,-0.0669,9.12,-40.49,86.2,0.088,0.14,0.982,0.0044,N1
289.5,0.1514,21.66,-35.06,86.3,0.079,0.161,0.986,0.0023,N1
289.51,0.6154,16.8,-41.96,86.8,0.085,0.151,0.977,0.0078,N1
289.52,1.065,-45.51,-44.08,86.5,0.073,0.156,0.98,0.0051,N1
289.53,1.2531,-8.53,-48.17,86.4,0.08,0.145,0.982,0.0036,N1
289.54,0.9091,41.64,-48.58,86.7,0.08,0.159,0.98,0.0043,N1
289.55,0.3774,-1.66,-29.43,86.7,0.077,0.154,0.988,0.0027,N1
289.56,-0.0205,-10.7,-30.44,86.8,0.08,0.152,0.982,0.0031,N1
289.57,-0.2067,0.2,-39.18,86.5,0.077,0.148,0.985,0.0012,N1
289.58,-0.286,14.45,-41.11,86.6,0.082,0.153,0.977,0.0076,N1
289.59,-0.2438,-0.49,-44.96,86.7,0.064,0.142,0.979,0.0089,N1
289.6,-0.0716,-13.07,-42.52,86.3,0.078,0.145,0.986,0.0001,N1
289.61,-0.0507,-45.51,-31.46,86.9,0.076,0.145,0.983,0.0035,N1
289.62,-0.0001,0.91,-36.81,86.8,0.09,0.145,0.986,0.0005,N1
289.63,0.0396,1.97,-37.21,86.3,0.089,0.152,0.98,0.0044,N1
289.64,0.0209,16.69,-36.67,86.8,0.078,0.156,0.979,0.0059,N1
289.65,0.0255,11.55,-37.15,86.7,0.077,0.154,0.975,0.0099,N1
289.66,0.0637,-12.08,-39.86,86.8,0.083,0.146,0.976,0.0099,N1
289.67,0.0757,-15.42,-42.2,87.0,0.075,0.155,0.98,0.0047,N1
289.68,0.1138,-7.08,-43.55,86.9,0.075,0.15,0.972,0.0134,N1
289.69,0.1499,28.92,-33.64,87.1,0.083,0.141,0.978,0.0087,N1
289.7,0.1757,10.79,-43.19,86.4,0.075,0.145,0.98,0.0067,N1
289.71,0.2016,-55.66,-35.59,86.8,0.089,0.147,0.984,0.0007,N1
289.72,0.2834,-17.66,-38.91,86.7,0.072,0.158,0.983,0.0019,N1
289.73,0.2813,20.2,-31.5,87.4,0.09,0.156,0.978,0.0051,N1
289.74,0.3238,-17.56,-44.11,87.0,0.093,0.141,0.983,0.0022,N1
289.75,0.3409,-20.99,-32.37,86.8,0.076,0.155,0.985,0.0003,N1
289.76,0.3303,-11.58,-38.03,86.9,0.079,0.155,0.973,0.0116,N1
289.77,0.3018,2.46,-29.2,86.6,0.083,0.153,0.983,0.0019,N1
289.78,0.2677,19.34,-38.44,86.9,0.078,0.153,0.982,0.0027,N1
289.79,0.2417,20.24,-25.75,87.0,0.081,0.146,0.987,0.0014,N1
289.8,0.1675,5.44,-35.43,87.0,0.072,0.148,0.969,0.0169,N1
289.81,0.0706,-2.79,-41.63,86.9,0.079,0.146,0.971,0.0145,N1
289.82,0.083,-14.88,-26.02,87.0,0.073,0.15,0.982,0.0036,N1
289.83,0.0667,-10.5,-36.18,86.9,0.083,0.148,0.982,0.0032,N1
289.84,0.0213,6.29,-42.23,87.1,0.088,0.143,0.982,0.0038,N1
289.85,0.0212,-10.95,-33.45,87.0,0.083,0.147,0.98,0.0056,N1
289.86,-0.0413,-3.5,-29.27,86.8,0.076,0.153,0.984,0.001,N1
289.87,-0.0259,12.62,-31.23,86.9,0.074,0.152,0.989,0.0034,N1
289.88,0.018,-2.46,-35.88,86.8,0.078,0.145,0.97,0.016,N1
289.89,-0.0279,-38.17,-33.61,86.9,0.084,0.147,0.978,0.0075,N1
289.9,-0.0472,-11.99,-28.33,87.2,0.084,0.147,0.979,0.0064,N1
289.91,-0.0109,17.62,-24.33,86.9,0.091,0.153,0.977,0.0071,N1
289.92,-0.0263,5.13,-31.73,86.9,0.083,0.159,0.986,0.0025,N1
289.93,-0.0003,-19.92,-28.78,86.9,0.08,0.14,0.968,0.0189,N1
289.94,-0.0106,-19.78,-34.86,86.9,0.074,0.147,0.979,0.0069,N1
289.95,-0.0404,7.75,-24.08,87.1,0.075,0.147,0.975,0.011,N1
289.96,-0.048,-19.3,-29.55,87.2,0.081,0.152,0.984,0.0012,N1
289.97,-0.0524,2.97,-25.22,87.0,0.084,0.155,0.979,0.0051,N1
289.98,-0.0228,41.81,-31.43,86.5,0.079,0.146,0.984,0.002,N1
289.99,0.0199,10.69,-36.53,87.0,0.076,0.149,0.979,0.0065,N1
290.0,-0.0232,-10.1,-27.26,87.1,0.077,0.152,0.982,0.0038,N1
290.01,-0.0187,-29.24,-30.75,87.1,0.082,0.15,0.978,0.0071,N1
290.02,-0.0507,-26.08,-29.86,87.2,0.077,0.146,0.968,0.0179,N1
290.03,-0.0194,-1.23,-23.03,87.5,0.079,0.143,0.991,0.004,N1
290.04,-0.01,11.8,-27.78,87.6,0.082,0.154,0.979,0.0055,N1
290.05,-0.0202,-9.34,-34.49,87.5,0.081,0.138,0.976,0.0106,N1
290.06,-0.0381,-3.83,-31.26,87.3,0.082,0.143,0.981,0.005,N1
290.07,-0.0329,3.26,-16.94,87.2,0.077,0.152,0.976,0.0089,N1
290.08,-0.0476,20.54,-14.09,87.3,0.079,0.153,0.982,0.0034,N1
290.09,-0.0126,-10.6,-22.62,87.6,0.083,0.142,0.977,0.0089,N1
290.1,-0.0213,25.26,-23.86,87.3,0.072,0.143,0.973,0.0137,N1
290.11,-0.0223,9.99,-22.5,87.4,0.076,0.16,0.979,0.0049,N1
290.12,-0.0051,-4.48,-12.95,87.3,0.079,0.145,0.981,0.0054,N1
290.13,0.007,-22.3,-10.91,87.1,0.081,0.153,0.971,0.0135,N1
290.14,0.0473,-17.53,-15.29,87.6,0.072,0.149,0.982,0.0041,N1
290.15,0.0913,26.54,-13.68,87.2,0.083,0.139,0.981,0.0061,N1
290.16,0.1129,-13.91,-11.81,87.4,0.081,0.149,0.984,0.0016,N1
290.17,0.1286,26.79,-19.65,87.4,0.08,0.149,0.985,0.0004,N1
290.18,0.0833,8.29,-9.71,87.7,0.077,0.151,0.983,0.0026,N1
290.19,0.065,30.39,-15.43,87.1,0.078,0.152,0.981,0.0045,N1
290.2,0.0055,1.12,-5.87,87.3,0.079,0.146,0.981,0.005,N1
290.21,0.0135,4.87,-16.71,87.5,0.08,0.147,0.986,0.0006,N1
290.22,-0.0055,13.82,-1.67,87.2,0.077,0.143,0.978,0.0087,N1
290.23,-0.0248,-12.44,-17.43,87.9,0.084,0.144,0.982,0.0035,N1
290.24,-0.0367,5.84,-7.18,87.7,0.086,0.144,0.987,0.0012,N1
290.25,-0.0737,-7.68,-12.23,87.2,0.077,0.153,0.984,0.0013,N1
290.26,-0.0293,13.58,-8.85,87.7,0.076,0.155,0.976,0.0088,N1
290.27,-0.0715,17.69,-4.93,87.7,0.071,0.148,0.985,0.0018,N1
290.28,-0.1085,-8.15,-9.54,87.6,0.077,0.147,0.974,0.0119,N1
290.29,-0.1626,20.55,-0.28,87.8,0.077,0.151,0.98,0.0052,N1
290.3,0.086,-4.29,-3.93,87.5,0.078,0.159,0.986,0.0023,N1
290.31,0.5541,-16.67,-13.17,87.6,0.077,0.158,0.979,0.0051,N1
290.32,1.0493,-3.52,-2.52,87.5,0.072,0.149,0.977,0.0091,N1
290.33,1.1868,-36.98,-6.43,87.3,0.084,0.142,0.975,0.0109,N1
290.34,0.8469,-14.87,-0.65,87.7,0.082,0.155,0.981,0.0032,N1
290.35,0.2885,-13.5,2.87,87.1,0.086,0.14,0.981,0.0051,N1
290.36,-0.0674,19.75,-6.17,87.8,0.085,0.149,0.981,0.0039,N1
290.37,-0.259,-13.52,-4.91,87.9,0.078,0.152,0.984,0.0009,N1
290.38,-0.336,1.95,5.96,87.8,0.075,0.147,0.977,0.0088,N1
290.39,-0.253,-17.6,7.38,87.5,0.081,0.153,0.982,0.0032,N1
290.4,-0.1483,-18.06,-3.65,88.1,0.085,0.158,0.974,0.0101,N1
290.41,-0.0511,27.71,-0.58,88.1,0.087,0.151,0.983,0.0016,N1
290.42,-0.0668,12.36,11.06,87.8,0.08,0.158,0.984,0.0001,N1
290.43,-0.0643,12.82,-1.57,87.7,0.081,0.154,0.986,0.0015,N1
290.44,-0.0007,13.48,8.86,87.9,0.081,0.148,0.974,0.012,N1
290.45,-0.0477,-2.28,11.26,87.3,0.077,0.147,0.991,0.0045,N1
290.46,0.019,10.44,1.22,88.1,0.075,0.145,0.99,0.003,N1
290.47,0.026,-0.49,15.42,87.9,0.081,0.153,0.973,0.0121,N1
290.48,0.0286,-10.27,1.07,87.6,0.08,0.151,0.978,0.0073,N1
290.49,0.1052,-25.68,15.32,87.8,0.081,0.151,0.979,0.0061,N1
290.5,0.1581,12.25,9.84,88.1,0.082,0.158,0.982,0.0023,N1
290.51,0.1929,-16.24,12.81,87.7,0.081,0.148,0.972,0.0138,N1
290.52,0.2301,-2.21,10.69,87.6,0.079,0.15,0.979,0.0063,N1
290.53,0.2839,35.56,0.12,88.1,0.079,0.16,0.981,0.0028,N1
290.54,0.3111,-30.58,15.63,87.9,0.076,0.155,0.981,0.0043,N1
290.55,0.3082,21.72,8.46,87.8,0.078,0.143,0.978,0.0088,N1
290.56,0.2952,-12.96,18.66,87.8,0.084,0.151,0.986,0.0011,N1
290.57,0.2196,3.69,3.27,88.1,0.078,0.158,0.981,0.0035,N1
290.58,0.2211,-14.77,17.87,88.0,0.071,0.149,0.977,0.0095,N1
290.59,0.191,-21.71,19.14,88.2,0.076,0.153,0.969,0.0163,N1
290.6,0.1154,-4.19,15.26,87.7,0.077,0.148,0.985,0.0005,N1
290.61,0.063,7.75,21.33,88.1,0.082,0.15,0.969,0.0159,N1
290.62,-0.0006,29.03,16.82,88.1,0.082,0.15,0.986,0.0003,N1
290.63,0.0139,9.28,17.93,87.8,0.07,0.146,0.982,0.0046,N1
290.64,0.0116,14.37,19.26,88.5,0.086,0.146,0.987,0.0015,N1
290.65,-0.0139,-1.45,27.65,88.4,0.078,0.139,0.985,0.0019,N1
290.66,-0.0169,9.69,19.21,87.8,0.078,0.152,0.973,0.0118,N1
290.67,-0.0643,-15.99,17.51,88.4,0.077,0.148,0.979,0.0065,N1
290.68,-0.0521,1.49,18.62,88.4,0.079,0.142,0.981,0.006,N1
290.69,-0.051,-17.15,23.33,87.9,0.084,0.154,0.992,0.0072,N1
290.7,-0.0577,-14.0,19.53,88.0,0.089,0.152,0.991,0.0063,N1
290.71,-0.016,-5.86,24.4,88.3,0.068,0.153,0.974,0.0117,N1
290.72,-0.0614,-11.48,18.75,87.8,0.076,0.147,0.978,0.0085,N1
290.73,-0.0803,-5.53,28.62,88.2,0.088,0.151,0.991,0.0059,N1
290.74,-0.067,-10.85,23.27,87.9,0.083,0.159,0.981,0.0031,N1
290.75,-0.0659,-0.0,20.59,88.2,0.086,0.152,0.984,0.0009,N1
290.76,-0.0573,-3.67,23.4,88.1,0.084,0.144,0.987,0.0006,N1
290.77,-0.0114,-21.18,22.59,87.9,0.081,0.147,0.983,0.0031,N1
290.78,-0.0355,31.91,26.59,87.9,0.084,0.146,0.979,0.007,N1
290.79,-0.0274,7.77,35.57,88.1,0.073,0.147,0.991,0.0047,N1
290.8,-0.0028,-0.48,27.3,88.2,0.073,0.147,0.977,0.0094,N1
290.81,-0.0243,10.8,33.9,88.3,0.086,0.156,0.975,0.0089,N1
290.82,-0.0695,10.32,34.88,88.0,0.078,0.152,0.973,0.0117,N1
290.83,-0.0723,12.4,38.5,88.0,0.087,0.149,0.977,0.0077,N1
290.84,-0.0841,-58.73,31.83,88.1,0.073,0.146,0.982,0.0043,N1
290.85,-0.0341,16.8,28.02,88.3,0.076,0.153,0.986,0.001,N1
290.86,-0.0098,-7.13,23.91,88.3,0.071,0.15,0.975,0.0105,N1
290.87,-0.0128,-25.84,21.52,88.3,0.071,0.157,0.978,0.0065,N1
290.88,-0.038,-25.14,26.73,88.7,0.079,0.146,0.981,0.0052,N1
